timestamp,BTCUSD-BMX-00000000-FUT
1/27/2020 0:05,8604.5
1/27/2020 0:10,8623.5
1/27/2020 0:15,8635.5
1/27/2020 0:20,8669.5
1/27/2020 0:25,8674
1/27/2020 0:30,8670.5
1/27/2020 0:35,8644.5
1/27/2020 0:40,8639.5
1/27/2020 0:45,8638.5
1/27/2020 0:50,8633
1/27/2020 0:55,8648
1/27/2020 1:00,8642
1/27/2020 1:05,8660
1/27/2020 1:10,8655.5
1/27/2020 1:15,8659
1/27/2020 1:20,8652.5
1/27/2020 1:25,8660.5
1/27/2020 1:30,8658
1/27/2020 1:35,8645.5
1/27/2020 1:40,8650.5
1/27/2020 1:45,8645.5
1/27/2020 1:50,8643.5
1/27/2020 1:55,8636
1/27/2020 2:00,8637
1/27/2020 2:05,8623.5
1/27/2020 2:10,8629
1/27/2020 2:15,8624.5
1/27/2020 2:20,8634
1/27/2020 2:25,8632
1/27/2020 2:30,8640
1/27/2020 2:35,8637.5
1/27/2020 2:40,8641.5
1/27/2020 2:45,8641
1/27/2020 2:50,8630
1/27/2020 2:55,8631.5
1/27/2020 3:00,8628
1/27/2020 3:05,8633
1/27/2020 3:10,8624.5
1/27/2020 3:15,8632.5
1/27/2020 3:20,8639.5
1/27/2020 3:25,8641.5
1/27/2020 3:30,8640
1/27/2020 3:35,8640.5
1/27/2020 3:40,8640.5
1/27/2020 3:45,8652
1/27/2020 3:50,8647
1/27/2020 3:55,8645.5
1/27/2020 4:00,8640.5
1/27/2020 4:05,8650
1/27/2020 4:10,8655.5
1/27/2020 4:15,8650.5
1/27/2020 4:20,8644
1/27/2020 4:25,8624.5
1/27/2020 4:30,8622.5
1/27/2020 4:35,8627.5
1/27/2020 4:40,8627.5
1/27/2020 4:45,8618
1/27/2020 4:50,8616.5
1/27/2020 4:55,8625
1/27/2020 5:00,8622
1/27/2020 5:05,8624.5
1/27/2020 5:10,8614.5
1/27/2020 5:15,8620.5
1/27/2020 5:20,8617
1/27/2020 5:25,8615.5
1/27/2020 5:30,8623
1/27/2020 5:35,8625.5
1/27/2020 5:40,8627.5
1/27/2020 5:45,8627
1/27/2020 5:50,8630
1/27/2020 5:55,8631
1/27/2020 6:00,8631
1/27/2020 6:05,8630
1/27/2020 6:10,8629.5
1/27/2020 6:15,8631.5
1/27/2020 6:20,8631.5
1/27/2020 6:25,8628.5
1/27/2020 6:30,8625
1/27/2020 6:35,8620.5
1/27/2020 6:40,8620.5
1/27/2020 6:45,8636
1/27/2020 6:50,8638.5
1/27/2020 6:55,8637
1/27/2020 7:00,8630
1/27/2020 7:05,8630
1/27/2020 7:10,8630
1/27/2020 7:15,8631.5
1/27/2020 7:20,8639.5
1/27/2020 7:25,8642
1/27/2020 7:30,8641
1/27/2020 7:35,8641.5
1/27/2020 7:40,8639.5
1/27/2020 7:45,8640
1/27/2020 7:50,8641.5
1/27/2020 7:55,8640
1/27/2020 8:00,8627
1/27/2020 8:05,8625
1/27/2020 8:10,8627
1/27/2020 8:15,8625
1/27/2020 8:20,8624.5
1/27/2020 8:25,8624.5
1/27/2020 8:30,8627.5
1/27/2020 8:35,8627.5
1/27/2020 8:40,8619
1/27/2020 8:45,8581
1/27/2020 8:50,8579.5
1/27/2020 8:55,8591
1/27/2020 9:00,8596
1/27/2020 9:05,8607
1/27/2020 9:10,8601
1/27/2020 9:15,8605.5
1/27/2020 9:20,8610
1/27/2020 9:25,8627
1/27/2020 9:30,8619
1/27/2020 9:35,8621.5
1/27/2020 9:40,8616.5
1/27/2020 9:45,8625
1/27/2020 9:50,8623
1/27/2020 9:55,8624.5
1/27/2020 10:00,8624
1/27/2020 10:05,8638
1/27/2020 10:10,8646.5
1/27/2020 10:15,8626
1/27/2020 10:20,8624
1/27/2020 10:25,8625
1/27/2020 10:30,8620
1/27/2020 10:35,8624
1/27/2020 10:40,8616
1/27/2020 10:45,8617.5
1/27/2020 10:50,8623.5
1/27/2020 10:55,8616
1/27/2020 11:00,8622
1/27/2020 11:05,8621.5
1/27/2020 11:10,8632
1/27/2020 11:15,8633
1/27/2020 11:20,8623.5
1/27/2020 11:25,8623.5
1/27/2020 11:30,8620.5
1/27/2020 11:35,8630
1/27/2020 11:40,8633.5
1/27/2020 11:45,8661.5
1/27/2020 11:50,8729
1/27/2020 11:55,8719.5
1/27/2020 12:00,8718
1/27/2020 12:05,8708
1/27/2020 12:10,8706.5
1/27/2020 12:15,8699.5
1/27/2020 12:20,8711.5
1/27/2020 12:25,8695
1/27/2020 12:30,8714
1/27/2020 12:35,8709
1/27/2020 12:40,8719
1/27/2020 12:45,8729
1/27/2020 12:50,8712
1/27/2020 12:55,8728.5
1/27/2020 13:00,8723
1/27/2020 13:05,8720.5
1/27/2020 13:10,8725
1/27/2020 13:15,8732.5
1/27/2020 13:20,8726
1/27/2020 13:25,8729
1/27/2020 13:30,8741
1/27/2020 13:35,8752.5
1/27/2020 13:40,8741
1/27/2020 13:45,8721
1/27/2020 13:50,8729
1/27/2020 13:55,8718.5
1/27/2020 14:00,8722.5
1/27/2020 14:05,8725.5
1/27/2020 14:10,8732.5
1/27/2020 14:15,8730
1/27/2020 14:20,8723.5
1/27/2020 14:25,8724
1/27/2020 14:30,8725.5
1/27/2020 14:35,8708
1/27/2020 14:40,8709.5
1/27/2020 14:45,8713.5
1/27/2020 14:50,8730
1/27/2020 14:55,8737.5
1/27/2020 15:00,8752
1/27/2020 15:05,8760
1/27/2020 15:10,8752.5
1/27/2020 15:15,8757.5
1/27/2020 15:20,8763.5
1/27/2020 15:25,8753.5
1/27/2020 15:30,8767
1/27/2020 15:35,8765
1/27/2020 15:40,8770
1/27/2020 15:45,8754.5
1/27/2020 15:50,8754.5
1/27/2020 15:55,8754
1/27/2020 16:00,8766
1/27/2020 16:05,8742.5
1/27/2020 16:10,8768.5
1/27/2020 16:15,8788
1/27/2020 16:20,8772.5
1/27/2020 16:25,8766.5
1/27/2020 16:30,8761
1/27/2020 16:35,8776.5
1/27/2020 16:40,8776.5
1/27/2020 16:45,8780.5
1/27/2020 16:50,8776
1/27/2020 16:55,8770.5
1/27/2020 17:00,8776.5
1/27/2020 17:05,8788
1/27/2020 17:10,8775.5
1/27/2020 17:15,8766.5
1/27/2020 17:20,8780
1/27/2020 17:25,8781.5
1/27/2020 17:30,8774.5
1/27/2020 17:35,8770.5
1/27/2020 17:40,8760.5
1/27/2020 17:45,8764
1/27/2020 17:50,8756.5
1/27/2020 17:55,8749
1/27/2020 18:00,8762.5
1/27/2020 18:05,8755.5
1/27/2020 18:10,8754
1/27/2020 18:15,8751.5
1/27/2020 18:20,8762.5
1/27/2020 18:25,8755.5
1/27/2020 18:30,8764
1/27/2020 18:35,8764
1/27/2020 18:40,8774.5
1/27/2020 18:45,8768
1/27/2020 18:50,8787.5
1/27/2020 18:55,8875
1/27/2020 19:00,8860
1/27/2020 19:05,8869.5
1/27/2020 19:10,8877.5
1/27/2020 19:15,8881.5
1/27/2020 19:20,8924.5
1/27/2020 19:25,8936.5
1/27/2020 19:30,8952.5
1/27/2020 19:35,8935
1/27/2020 19:40,8905
1/27/2020 19:45,8906
1/27/2020 19:50,8922
1/27/2020 19:55,8917
1/27/2020 20:00,8940
1/27/2020 20:05,8921
1/27/2020 20:10,8920.5
1/27/2020 20:15,8925
1/27/2020 20:20,8920
1/27/2020 20:25,8931.5
1/27/2020 20:30,8945
1/27/2020 20:35,8944
1/27/2020 20:40,8955
1/27/2020 20:45,8945
1/27/2020 20:50,8947.5
1/27/2020 20:55,8973
1/27/2020 21:00,8968
1/27/2020 21:05,8945
1/27/2020 21:10,8943
1/27/2020 21:15,8948.5
1/27/2020 21:20,8969
1/27/2020 21:25,8926.5
1/27/2020 21:30,8935
1/27/2020 21:35,8934
1/27/2020 21:40,8940
1/27/2020 21:45,8949.5
1/27/2020 21:50,8953.5
1/27/2020 21:55,8950
1/27/2020 22:00,8941.5
1/27/2020 22:05,8941
1/27/2020 22:10,8929.5
1/27/2020 22:15,8941
1/27/2020 22:20,8919.5
1/27/2020 22:25,8908
1/27/2020 22:30,8909
1/27/2020 22:35,8906
1/27/2020 22:40,8897.5
